p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo
malamute,0.949609,True,Siberian_husky,0.0330837,True,Eskimo_dog,0.0166627,True,12.0,10.0,None,None,None,pupper,None
badger,0.28955,False,weasel,0.0991402,False,malamute,0.0406958,True,10.0,10.0,Geoff,None,None,None,None
motor_scooter,0.38269,False,moped,0.318017,False,pickup,0.0406254,False,11.0,10.0,Maxwell,None,None,None,None
pug,0.686933,True,French_bulldog,0.0763587,True,Brabancon_griffon,0.0350069999999999,True,9.0,10.0,the,None,None,None,None
kuvasz,0.2863449999999999,True,Labrador_retriever,0.107144,True,ice_bear,0.0850858,False,11.0,10.0,Phred,None,None,None,None
Pembroke,0.426459,True,papillon,0.317368,True,Shetland_sheepdog,0.0776159999999999,True,10.0,10.0,Eriq,None,None,None,None
Lhasa,0.0974997,True,koala,0.0919339,False,sunglasses,0.0915048,False,11.0,10.0,Lolo,None,None,None,None
bighorn,0.215438,False,hyena,0.137928,False,Mexican_hairless,0.0981708,True,11.0,10.0,Hazel,None,None,None,None
bath_towel,0.1945319999999999,False,radiator,0.127776,False,Maltese_dog,0.0896246,True,10.0,10.0,Cedrick,None,None,None,None
kuvasz,0.422806,True,golden_retriever,0.291586,True,Great_Pyrenees,0.0761892,True,8.0,10.0,Vinscent,None,None,None,None
golden_retriever,0.883229,True,Labrador_retriever,0.109635,True,kuvasz,0.00279507,True,13.0,10.0,Peaches,None,None,None,None
snorkel,0.526536,False,muzzle,0.0480888,False,scuba_diver,0.0342261999999999,False,12.0,10.0,Buddy,None,None,None,None
geyser,0.370318,False,seashore,0.274888,False,beacon,0.046397,False,10.0,10.0,None,None,None,None,None
golden_retriever,0.862964,True,Labrador_retriever,0.0448653,True,Saluki,0.0124678,True,11.0,10.0,None,None,None,None,None
barrow,0.241637,False,tub,0.23845,False,bathtub,0.167285,False,12.0,10.0,None,None,None,None,None
borzoi,0.4412689999999999,True,llama,0.2782699999999999,False,Arabian_camel,0.0635034999999999,False,11.0,10.0,None,None,None,None,None
Rottweiler,0.508981,True,German_shepherd,0.2078969999999999,True,kelpie,0.0943533,True,11.0,10.0,Molly,None,None,None,None
Lakeland_terrier,0.530104,True,Irish_terrier,0.197314,True,Airedale,0.0825146,True,13.0,10.0,None,None,None,None,None
Bernese_mountain_dog,0.767563,True,Border_collie,0.0858046,True,EntleBucher,0.0437693,True,12.0,10.0,Bailey,None,None,None,None
Shetland_sheepdog,0.5512060000000001,True,collie,0.232544,True,Border_collie,0.0952182,True,12.0,10.0,Leo,None,None,None,None
bloodhound,0.886232,True,black-and-tan_coonhound,0.0774196,True,Gordon_setter,0.00982643,True,5.0,10.0,None,None,None,None,None
Chihuahua,0.182898,True,teddy,0.128077,False,West_Highland_white_terrier,0.0978748,True,10.0,10.0,Richie,None,None,None,None
Saint_Bernard,0.342571,True,boxer,0.289096,True,Pembroke,0.0764633999999999,True,10.0,10.0,None,None,None,None,None
minivan,0.332756,False,sports_car,0.129452,False,limousine,0.0739359,False,8.0,10.0,Brockly,None,None,None,None
Tibetan_terrier,0.247565,True,cocker_spaniel,0.121377,True,bow_tie,0.0993625,False,9.0,10.0,Kingsley,None,None,None,None
toy_poodle,0.670068,True,teddy,0.190898,False,miniature_poodle,0.0321779,True,13.0,10.0,None,None,None,None,None
pug,0.956565,True,swing,0.0189067,False,toy_poodle,0.0135443999999999,True,10.0,10.0,Edgar,None,None,None,None
Siberian_husky,0.810592,True,malamute,0.119745,True,Eskimo_dog,0.0292647999999999,True,12.0,10.0,a,None,None,None,None
bison,0.2089219999999999,False,mink,0.169945,False,polecat,0.144494,False,7.0,10.0,Herschel,None,None,pupper,None
Siberian_husky,0.4864279999999999,True,Eskimo_dog,0.448518,True,white_wolf,0.0415061,False,10.0,10.0,Cody,None,None,None,None
pug,0.4130899999999999,True,French_bulldog,0.199865,True,Chihuahua,0.0819906,True,10.0,10.0,Amber,None,None,None,None
golden_retriever,0.636845,True,Labrador_retriever,0.1633619999999999,True,Pekinese,0.045554,True,12.0,10.0,Chester,None,None,None,None
Samoyed,0.471276,True,Siberian_husky,0.15885,True,Eskimo_dog,0.138672,True,13.0,10.0,None,None,None,pupper,None
Samoyed,0.985857,True,Arctic_fox,0.00785164,False,white_wolf,0.0032777,False,12.0,10.0,None,None,None,pupper,None
German_short-haired_pointer,0.876977,True,bluetick,0.0366151,True,basset,0.0178477,True,10.0,10.0,Tupawc,None,None,None,None
soft-coated_wheaten_terrier,0.403496,True,cocker_spaniel,0.135164,True,golden_retriever,0.0887187,True,10.0,10.0,None,None,None,None,None
Mexican_hairless,0.162638,True,Doberman,0.1562869999999999,True,Rhodesian_ridgeback,0.0814778,True,10.0,10.0,Wally,None,None,pupper,None
Saint_Bernard,0.612635,True,English_springer,0.269744,True,boxer,0.0486655,True,9.0,10.0,None,None,None,None,None
ice_lolly,0.660099,False,neck_brace,0.0395629,False,Yorkshire_terrier,0.0334878,True,10.0,10.0,Milo,None,None,pupper,None
cocker_spaniel,0.740013,True,Welsh_springer_spaniel,0.088739,True,golden_retriever,0.0474698,True,11.0,10.0,None,None,None,None,None
Shih-Tzu,0.69748,True,Lhasa,0.200151,True,Tibetan_terrier,0.0909703999999999,True,12.0,10.0,Dunkin,None,None,None,None
vizsla,0.8764129999999999,True,Chesapeake_Bay_retriever,0.0783998,True,Rhodesian_ridgeback,0.0321940999999999,True,9.0,10.0,Bodie,None,None,None,None
golden_retriever,0.989333,True,Labrador_retriever,0.00794644,True,kuvasz,0.000748932,True,11.0,10.0,None,None,None,pupper,None
Labrador_retriever,0.340008,True,bull_mastiff,0.175316,True,box_turtle,0.1643369999999999,False,10.0,10.0,Sadie,None,None,None,None
sea_lion,0.5198109999999999,False,Siamese_cat,0.290971,False,black-footed_ferret,0.0399666999999999,False,11.0,10.0,Lincoln,None,None,None,None
dining_table,0.383448,False,grey_fox,0.103191,False,Siamese_cat,0.0982558,False,3.0,10.0,Phil,None,None,pupper,None
malamute,0.449298,True,Siberian_husky,0.385075,True,Eskimo_dog,0.163485,True,10.0,10.0,None,None,None,None,None
pug,0.841987,True,French_bulldog,0.0697911,True,Boston_bull,0.0387199,True,12.0,10.0,None,None,None,pupper,None
Scottish_deerhound,0.111893,True,bluetick,0.0743018,True,German_short-haired_pointer,0.0670003999999999,True,9.0,10.0,Freddery,None,None,None,None
washbasin,0.272451,False,doormat,0.165871,False,bathtub,0.0663684,False,7.0,10.0,None,None,None,None,None
groenendael,0.550796,True,Norwegian_elkhound,0.15477,True,schipperke,0.0808019,True,10.0,10.0,Kobe,None,None,None,None
Pembroke,0.769999,True,Cardigan,0.229228,True,Chihuahua,0.000246837,True,11.0,10.0,Chester,None,None,None,None
teddy,0.441499,False,Pekinese,0.08087,True,Shih-Tzu,0.0720988,True,9.0,10.0,Lola,None,None,None,None
Shih-Tzu,0.352547,True,toy_poodle,0.15572,True,Maltese_dog,0.116657,True,10.0,10.0,None,None,None,None,None
boxer,0.99006,True,bull_mastiff,0.00743627,True,Saint_Bernard,0.00161729,True,9.0,10.0,Grady,None,None,pupper,None
Australian_terrier,0.407886,True,Yorkshire_terrier,0.328173,True,silky_terrier,0.108404,True,10.0,10.0,Oliviér,None,None,None,None
hamster,0.429871,False,Pomeranian,0.144272,True,pretzel,0.12722,False,10.0,10.0,None,None,None,pupper,None
beaver,0.4570939999999999,False,mongoose,0.228298,False,marmot,0.148309,False,12.0,10.0,Phil,None,None,None,None
bow_tie,0.449268,False,fur_coat,0.139099,False,black-footed_ferret,0.082232,False,10.0,10.0,Archie,None,None,None,None
Boston_bull,0.761454,True,pug,0.0753949,True,Chihuahua,0.0415978,True,6.0,10.0,Brian,None,None,None,None
seat_belt,0.522211,False,sunglasses,0.0775521,False,ice_lolly,0.051774,False,4.0,10.0,None,None,None,None,None
Shih-Tzu,0.5101060000000001,True,Tibetan_terrier,0.0719809,True,Lhasa,0.069231,True,11.0,10.0,Lorenzo,None,None,pupper,None
papillon,0.227784,True,Chihuahua,0.218128,True,Border_collie,0.0934574,True,12.0,10.0,just,None,None,pupper,None
Maltese_dog,0.678547,True,Lhasa,0.125046,True,Pekinese,0.0489988,True,10.0,10.0,Colin,None,None,None,None
pug,0.997445,True,bull_mastiff,0.00174855,True,Pekinese,0.000304404,True,10.0,10.0,Bob,None,None,None,None
basenji,0.748904,True,Cardigan,0.121102,True,Pembroke,0.111767,True,12.0,10.0,None,None,None,None,None
Old_English_sheepdog,0.693857,True,otterhound,0.232117,True,West_Highland_white_terrier,0.0128667,True,8.0,10.0,Calvin,None,None,None,None
soft-coated_wheaten_terrier,0.805139,True,Lakeland_terrier,0.1216619999999999,True,Afghan_hound,0.0233025,True,13.0,10.0,None,None,None,None,None
Samoyed,0.962139,True,Arctic_fox,0.0305528,False,white_wolf,0.00148234,False,13.0,10.0,Wyatt,None,None,None,None
Pomeranian,0.382234,True,chow,0.208302,True,sunglasses,0.131328,False,11.0,10.0,None,None,None,None,None
borzoi,0.132845,True,Walker_hound,0.0860048,True,Great_Pyrenees,0.0655823,True,7.0,10.0,Berb,None,None,None,None
briard,0.369063,True,Scotch_terrier,0.168204,True,giant_schnauzer,0.120553,True,12.0,10.0,None,None,None,None,None
car_mirror,0.379797,False,Chesapeake_Bay_retriever,0.321589,True,vizsla,0.116931,True,9.0,10.0,Trevith,None,None,pupper,None
weasel,0.1378319999999999,False,toy_poodle,0.0983781,True,Scottish_deerhound,0.0973967,True,10.0,10.0,Reptar,None,None,None,None
space_heater,0.206876,False,spatula,0.12345,False,vacuum,0.119218,False,9.0,10.0,Misty,None,None,pupper,None
kuvasz,0.383941,True,golden_retriever,0.289085,True,dingo,0.0565481,False,12.0,10.0,None,None,None,None,None
Appenzeller,0.665628,True,beagle,0.104795,True,Greater_Swiss_Mountain_dog,0.067868,True,9.0,10.0,None,None,None,None,None
Chihuahua,0.2977349999999999,True,Pembroke,0.266953,True,basenji,0.136814,True,12.0,10.0,Rosie,None,None,None,None
grey_fox,0.236031,False,Siamese_cat,0.165791,False,Eskimo_dog,0.0635328,True,10.0,10.0,Oakley,None,None,None,None
Great_Dane,0.173989,True,malinois,0.165888,True,Doberman,0.11989,True,10.0,10.0,Charlie,None,None,None,None
Great_Dane,0.999223,True,boxer,0.000186525,True,whippet,0.000151071,True,8.0,10.0,getting,None,None,None,None
toy_poodle,0.880014,True,miniature_poodle,0.100136,True,Norfolk_terrier,0.00702706,True,10.0,10.0,Bentley,None,None,None,None
Labrador_retriever,0.999885,True,golden_retriever,9.75817e-05,True,pug,8.267760000000001e-06,True,11.0,10.0,None,None,None,None,None
bath_towel,0.1105869999999999,False,Christmas_stocking,0.108573,False,weasel,0.105442,False,11.0,10.0,Blipson,None,None,None,None
Siamese_cat,0.256698,False,whippet,0.119805,True,bull_mastiff,0.102595,True,8.0,10.0,Ole,None,None,None,None
Shetland_sheepdog,0.621668,True,collie,0.366578,True,Pembroke,0.00769819,True,11.0,10.0,None,None,None,pupper,None
Lhasa,0.521931,True,Shih-Tzu,0.403451,True,Tibetan_terrier,0.0399121999999999,True,11.0,10.0,None,None,None,pupper,None
washbasin,0.176423,False,paper_towel,0.167462,False,toilet_tissue,0.0980291,False,10.0,10.0,Carter,None,None,None,None
Great_Dane,0.126924,True,Greater_Swiss_Mountain_dog,0.110037,True,German_short-haired_pointer,0.090816,True,10.0,10.0,Cassie,None,None,None,None
Pembroke,0.984783,True,Cardigan,0.015018,True,Shetland_sheepdog,7.358600000000001e-05,True,11.0,10.0,Doug,None,None,None,None
Staffordshire_bullterrier,0.2802219999999999,True,Boston_bull,0.161478,True,American_Staffordshire_terrier,0.126884,True,11.0,10.0,None,None,None,None,None
Chesapeake_Bay_retriever,0.3518679999999999,True,malinois,0.207753,True,Labrador_retriever,0.154606,True,10.0,10.0,Lily,None,None,None,None
Labrador_retriever,0.64369,True,American_Staffordshire_terrier,0.102684,True,dalmatian,0.0500078,True,9.0,10.0,Beau,None,None,None,None
Italian_greyhound,0.107948,True,basset,0.0752299999999999,True,Staffordshire_bullterrier,0.0694361,True,11.0,10.0,Franklin,None,None,None,None
boxer,0.8830479999999999,True,Saint_Bernard,0.0305794,True,Staffordshire_bullterrier,0.0129941,True,11.0,10.0,Maximus,None,None,None,None
pug,0.990191,True,Pekinese,0.00279854,True,sunglasses,0.00130952,False,10.0,10.0,Jessiga,None,None,None,None
French_bulldog,0.998544,True,Boston_bull,0.00140394,True,boxer,2.322e-05,True,9.0,10.0,Claude,None,None,None,None
Samoyed,0.158464,True,kuvasz,0.0894025,True,West_Highland_white_terrier,0.0250373,True,12.0,10.0,None,None,None,None,None
Brittany_spaniel,0.931963,True,Welsh_springer_spaniel,0.0306949,True,beagle,0.0128961,True,7.0,10.0,Rusty,None,None,None,None
Samoyed,0.329895,True,shoji,0.165772,False,prison,0.103596,False,10.0,10.0,Cuddles,None,None,None,None
German_short-haired_pointer,0.983131,True,bluetick,0.00555772,True,curly-coated_retriever,0.00332221,True,10.0,10.0,None,None,None,None,None
Italian_greyhound,0.382378,True,redbone,0.102255,True,shower_cap,0.0768337,False,11.0,10.0,CeCe,None,None,None,None
Norfolk_terrier,0.24634,True,Irish_terrier,0.2433489999999999,True,golden_retriever,0.085871,True,13.0,10.0,Oliver,None,None,None,None
Chihuahua,0.2229429999999999,True,toyshop,0.179938,False,Weimaraner,0.1630329999999999,True,13.0,10.0,None,None,None,pupper,None
Shih-Tzu,0.599587,True,Pekinese,0.213069,True,Maltese_dog,0.154293,True,12.0,10.0,None,None,None,None,None
schipperke,0.667324,True,Chesapeake_Bay_retriever,0.11955,True,kelpie,0.0975995,True,8.0,10.0,Reagan,None,None,None,None
mousetrap,0.456186,False,banded_gecko,0.258677,False,common_iguana,0.0617826,False,3.0,10.0,Charl,None,None,None,None
Labrador_retriever,0.309696,True,doormat,0.3037,False,sliding_door,0.077266,False,10.0,10.0,None,None,None,None,None
cairn,0.337557,True,Chihuahua,0.20913,True,Border_terrier,0.136946,True,11.0,10.0,Calbert,None,None,None,None
Samoyed,0.517479,True,malamute,0.155935,True,Eskimo_dog,0.0950008999999999,True,11.0,10.0,Miley,None,None,None,None
pug,0.99786,True,French_bulldog,0.00182486,True,bull_mastiff,0.00029894,True,10.0,10.0,None,None,None,None,None
golden_retriever,0.836572,True,kuvasz,0.105946,True,Labrador_retriever,0.0251439,True,12.0,10.0,None,None,None,pupper,None
Pembroke,0.9694,True,Cardigan,0.0260587999999999,True,Chihuahua,0.00350547,True,12.0,10.0,Archie,None,None,None,None
hippopotamus,0.982269,False,sea_lion,0.00629515,False,dugong,0.00576795,False,5.0,10.0,Dave,None,None,None,None
Dandie_Dinmont,0.271683,True,Old_English_sheepdog,0.164931,True,otterhound,0.105918,True,11.0,10.0,Fillup,None,None,None,None
malinois,0.706038,True,German_shepherd,0.165655,True,Great_Dane,0.0590475,True,10.0,10.0,None,None,None,None,None
Border_terrier,0.35506,True,toy_poodle,0.169736,True,Norwegian_elkhound,0.0998837,True,12.0,10.0,Nala,None,None,None,None
golden_retriever,0.808978,True,Irish_setter,0.0424281,True,Labrador_retriever,0.0235364,True,11.0,10.0,Cooper,None,None,pupper,None
Chihuahua,0.369488,True,schipperke,0.243367,True,pug,0.161614,True,9.0,10.0,Thumas,None,None,None,None
West_Highland_white_terrier,0.726571,True,Maltese_dog,0.1768279999999999,True,Dandie_Dinmont,0.0701338,True,10.0,10.0,Coops,None,None,None,None
hummingbird,0.180998,False,peacock,0.135179,False,eel,0.075371,False,6.0,10.0,Eazy,None,None,None,None
golden_retriever,0.53246,True,crossword_puzzle,0.103796,False,binder,0.100371,False,10.0,10.0,None,None,None,pupper,None
tennis_ball,0.328236,False,Italian_greyhound,0.176838,True,Staffordshire_bullterrier,0.13408,True,11.0,10.0,None,None,None,pupper,None
beagle,0.1625849999999999,True,Pembroke,0.1204809999999999,True,Siberian_husky,0.110284,True,10.0,10.0,Dotsy,None,None,None,None
hamster,0.678651,False,Pomeranian,0.110268,True,Angora,0.104139,False,6.0,10.0,Murphy,None,None,None,None
bath_towel,0.449684,False,Norwegian_elkhound,0.160205,True,Great_Dane,0.0486658,True,12.0,10.0,Kaia,None,None,None,None
American_Staffordshire_terrier,0.569501,True,Staffordshire_bullterrier,0.211308,True,Chihuahua,0.121839,True,10.0,10.0,Vincent,None,None,None,None
Great_Pyrenees,0.481333,True,Samoyed,0.311769,True,Maltese_dog,0.0749621,True,11.0,10.0,very,None,None,None,None
tailed_frog,0.652712,False,tree_frog,0.280212,False,bullfrog,0.0401775,False,7.0,10.0,Daniel,None,None,None,None
Rhodesian_ridgeback,0.2525139999999999,True,redbone,0.153005,True,whippet,0.135199,True,10.0,10.0,Crouton,None,None,None,None
kuvasz,0.8058569999999999,True,Great_Pyrenees,0.187272,True,Samoyed,0.0034909,True,12.0,10.0,a,None,None,pupper,None
white_wolf,0.166563,False,schipperke,0.1223559999999999,True,West_Highland_white_terrier,0.119247,True,11.0,10.0,Chet,None,None,None,None
Chihuahua,0.615163,True,Pembroke,0.1595089999999999,True,basenji,0.0844656999999999,True,12.0,10.0,None,None,None,None,None
Border_collie,0.280893,True,Cardigan,0.11255,True,toy_terrier,0.0533172,True,10.0,10.0,Millie,None,None,pupper,None
Yorkshire_terrier,0.90799,True,silky_terrier,0.0768828999999999,True,Australian_terrier,0.00847276,True,9.0,10.0,Yoda,None,None,None,None
Chihuahua,0.993661,True,Pembroke,0.00150487,True,toy_terrier,0.0008666069999999,True,10.0,10.0,Coopson,None,None,None,None
French_bulldog,0.902856,True,Staffordshire_bullterrier,0.0226340999999999,True,soap_dispenser,0.0119732,False,11.0,10.0,Bilbo,None,None,None,None
toy_poodle,0.331707,True,miniature_poodle,0.272485,True,standard_poodle,0.169415,True,11.0,10.0,Rilo,None,None,None,None
Pomeranian,0.491022,True,weasel,0.130879,False,Yorkshire_terrier,0.099241,True,12.0,10.0,Fiji,None,None,None,None
golden_retriever,0.242419,True,chow,0.2268,True,cocker_spaniel,0.1940859999999999,True,9.0,10.0,None,None,None,None,None
Boston_bull,0.697303,True,French_bulldog,0.239015,True,American_Staffordshire_terrier,0.0198380999999999,True,11.0,10.0,None,None,None,None,None
West_Highland_white_terrier,0.769159,True,Scotch_terrier,0.0643688,True,Old_English_sheepdog,0.0437634,True,12.0,10.0,None,None,None,None,None
Pomeranian,0.714367,True,Shih-Tzu,0.0405741,True,silky_terrier,0.0325105,True,12.0,10.0,a,None,None,None,None
kelpie,0.2191789999999999,True,badger,0.1335839999999999,False,Siamese_cat,0.0744399999999999,False,11.0,10.0,Sansa,None,None,pupper,None
bloodhound,0.381227,True,Sussex_spaniel,0.212017,True,clumber,0.128622,True,10.0,10.0,Rambo,None,None,None,None
golden_retriever,0.514085,True,Chesapeake_Bay_retriever,0.173224,True,Brittany_spaniel,0.1183839999999999,True,11.0,10.0,Lucy,None,None,None,None
wallaby,0.41071,False,wombat,0.239332,False,beaver,0.149605,False,6.0,10.0,Chip,None,None,None,None
hippopotamus,0.581403,False,doormat,0.152445,False,sea_lion,0.0263642999999999,False,10.0,10.0,an,None,None,None,None
Pembroke,0.778503,True,Shetland_sheepdog,0.0938339,True,Cardigan,0.0602964,True,11.0,10.0,a,None,None,None,None
wool,0.5254340000000001,False,fur_coat,0.236391,False,kuvasz,0.038243,True,12.0,10.0,None,None,None,pupper,None
Border_collie,0.894842,True,collie,0.0973637,True,English_springer,0.00303674,True,9.0,10.0,Socks,None,None,None,None
golden_retriever,0.945664,True,standard_poodle,0.0143919999999999,True,Tibetan_mastiff,0.0120217,True,12.0,10.0,Charlie,None,None,None,None
doormat,0.201058,False,turnstile,0.0885832,False,carton,0.0829238,False,10.0,10.0,None,None,None,pupper,None
miniature_pinscher,0.2928659999999999,True,sleeping_bag,0.142122,False,Italian_greyhound,0.070849,True,9.0,10.0,None,None,None,None,None
Pembroke,0.756441,True,basenji,0.126621,True,Cardigan,0.0801166999999999,True,10.0,10.0,Scooter,None,None,pupper,None
window_shade,0.909533,False,window_screen,0.0114266,False,brass,0.0088821,False,11.0,10.0,Bella,None,None,None,None
